'sample interval','ABPmean','ABPsys','ABPdias','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2'
8453,65.000,104.000,48.000,94.000,20.000,33.000,6.000,93.000,31.000,94.000
8454,65.000,104.000,48.000,94.000,19.000,33.000,6.000,93.000,31.000,94.000
8455,65.000,104.000,48.000,94.000,19.000,32.000,6.000,93.000,31.000,94.000
8456,65.000,104.000,48.000,94.000,19.000,32.000,6.000,93.000,31.000,94.000
8457,66.000,104.000,48.000,94.000,19.000,32.000,5.000,93.000,31.000,94.000
8458,65.000,104.000,48.000,93.000,19.000,32.000,5.000,93.000,31.000,94.000
8459,65.000,104.000,48.000,93.000,19.000,31.000,5.000,93.000,30.000,94.000
8460,65.000,104.000,48.000,93.000,19.000,31.000,6.000,92.000,30.000,94.000
8461,65.000,104.000,48.000,93.000,19.000,31.000,6.000,92.000,30.000,94.000
8462,65.000,104.000,48.000,92.000,19.000,31.000,6.000,91.000,30.000,94.000
8463,65.000,104.000,48.000,92.000,19.000,32.000,6.000,91.000,30.000,94.000
8464,65.000,104.000,48.000,92.000,19.000,32.000,7.000,91.000,30.000,94.000
8465,65.000,104.000,48.000,92.000,19.000,32.000,6.000,91.000,30.000,94.000
8466,65.000,104.000,48.000,92.000,19.000,32.000,6.000,91.000,30.000,94.000
8467,65.000,104.000,48.000,91.000,19.000,32.000,6.000,91.000,26.000,94.000
8468,65.000,104.000,48.000,91.000,19.000,33.000,7.000,91.000,26.000,94.000
8469,65.000,104.000,48.000,91.000,19.000,32.000,6.000,90.000,25.000,94.000
8470,65.000,104.000,48.000,91.000,19.000,32.000,6.000,90.000,25.000,94.000
8471,65.000,104.000,48.000,91.000,19.000,32.000,6.000,89.000,25.000,94.000
8472,65.000,104.000,47.000,90.000,19.000,32.000,6.000,89.000,25.000,94.000
8473,65.000,104.000,47.000,90.000,19.000,32.000,6.000,89.000,23.000,94.000
8474,65.000,104.000,47.000,90.000,19.000,32.000,6.000,89.000,23.000,94.000
8475,65.000,104.000,47.000,90.000,19.000,31.000,6.000,88.000,23.000,94.000
8476,65.000,104.000,47.000,89.000,19.000,32.000,6.000,88.000,23.000,94.000
8477,65.000,104.000,47.000,89.000,19.000,32.000,6.000,88.000,23.000,94.000
8478,65.000,104.000,47.000,89.000,19.000,32.000,6.000,88.000,23.000,94.000
8479,65.000,104.000,47.000,89.000,19.000,31.000,6.000,88.000,21.000,94.000
8480,65.000,104.000,47.000,88.000,19.000,32.000,6.000,88.000,21.000,94.000
8481,65.000,104.000,47.000,88.000,19.000,31.000,6.000,88.000,21.000,93.000
8482,65.000,104.000,47.000,88.000,19.000,32.000,7.000,88.000,21.000,93.000
8483,65.000,104.000,47.000,88.000,19.000,32.000,6.000,87.000,19.000,93.000
8484,65.000,104.000,47.000,88.000,19.000,32.000,7.000,87.000,19.000,93.000
8485,65.000,104.000,47.000,88.000,19.000,32.000,6.000,86.000,20.000,93.000
8486,65.000,104.000,47.000,88.000,19.000,32.000,7.000,86.000,20.000,93.000
8487,65.000,104.000,47.000,87.000,19.000,33.000,7.000,86.000,20.000,93.000
8488,65.000,104.000,47.000,87.000,19.000,33.000,7.000,85.000,20.000,93.000
8489,65.000,104.000,47.000,87.000,19.000,33.000,7.000,85.000,21.000,93.000
8490,65.000,104.000,47.000,86.000,19.000,32.000,6.000,85.000,21.000,93.000
8491,65.000,104.000,47.000,86.000,19.000,32.000,5.000,85.000,22.000,93.000
8492,65.000,104.000,47.000,86.000,19.000,32.000,6.000,85.000,22.000,93.000
8493,65.000,104.000,47.000,86.000,19.000,31.000,5.000,85.000,23.000,93.000
8494,65.000,104.000,47.000,86.000,19.000,32.000,6.000,85.000,23.000,93.000
8495,64.000,104.000,47.000,86.000,19.000,31.000,6.000,85.000,23.000,93.000
8496,64.000,104.000,47.000,86.000,19.000,31.000,6.000,85.000,23.000,93.000
8497,64.000,103.000,46.000,86.000,18.000,31.000,6.000,86.000,26.000,93.000
8498,64.000,103.000,46.000,86.000,18.000,31.000,6.000,86.000,26.000,93.000
8499,63.000,102.000,47.000,86.000,19.000,31.000,6.000,86.000,28.000,93.000
8500,64.000,103.000,46.000,86.000,19.000,32.000,6.000,86.000,28.000,93.000
8501,64.000,103.000,46.000,86.000,19.000,31.000,7.000,86.000,28.000,93.000
8502,64.000,102.000,46.000,86.000,19.000,31.000,7.000,86.000,28.000,93.000
8503,64.000,102.000,46.000,86.000,19.000,32.000,6.000,88.000,28.000,93.000
8504,64.000,102.000,46.000,87.000,19.000,32.000,6.000,88.000,28.000,93.000
8505,64.000,102.000,46.000,87.000,19.000,32.000,6.000,88.000,29.000,93.000
8506,64.000,102.000,46.000,87.000,19.000,33.000,7.000,87.000,29.000,93.000
8507,63.000,102.000,46.000,87.000,19.000,32.000,7.000,87.000,29.000,93.000
8508,63.000,103.000,46.000,87.000,19.000,33.000,8.000,87.000,29.000,93.000
8509,63.000,102.000,46.000,86.000,19.000,32.000,7.000,86.000,29.000,93.000
8510,63.000,103.000,46.000,86.000,19.000,32.000,7.000,86.000,29.000,93.000
8511,63.000,103.000,46.000,86.000,19.000,32.000,7.000,85.000,30.000,93.000
8512,62.000,102.000,46.000,85.000,17.000,33.000,8.000,85.000,30.000,93.000
8513,62.000,102.000,44.000,86.000,17.000,32.000,7.000,85.000,29.000,93.000
8514,62.000,102.000,44.000,86.000,18.000,32.000,6.000,85.000,29.000,93.000
8515,62.000,101.000,44.000,85.000,18.000,32.000,6.000,85.000,29.000,93.000
8516,62.000,101.000,44.000,89.000,18.000,32.000,6.000,84.000,29.000,93.000
8517,62.000,101.000,44.000,85.000,18.000,32.000,6.000,84.000,29.000,93.000
8518,60.000,101.000,44.000,85.000,18.000,30.000,6.000,84.000,29.000,93.000
8519,60.000,100.000,43.000,85.000,18.000,31.000,6.000,84.000,27.000,93.000
8520,60.000,100.000,43.000,84.000,18.000,32.000,6.000,84.000,27.000,93.000
8521,61.000,100.000,43.000,85.000,18.000,32.000,6.000,84.000,26.000,93.000
8522,61.000,100.000,43.000,84.000,19.000,32.000,7.000,84.000,26.000,93.000
8523,61.000,100.000,43.000,85.000,18.000,31.000,6.000,84.000,26.000,93.000
8524,61.000,100.000,44.000,85.000,18.000,32.000,6.000,85.000,26.000,93.000
8525,61.000,99.000,44.000,85.000,18.000,31.000,7.000,85.000,26.000,93.000
8526,61.000,99.000,44.000,85.000,18.000,31.000,7.000,85.000,26.000,93.000
8527,61.000,100.000,44.000,85.000,18.000,31.000,7.000,85.000,26.000,93.000
8528,61.000,99.000,44.000,85.000,18.000,31.000,7.000,85.000,25.000,93.000
8529,61.000,99.000,44.000,85.000,18.000,30.000,7.000,84.000,25.000,93.000
8530,61.000,99.000,44.000,85.000,18.000,30.000,7.000,84.000,25.000,93.000
8531,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,25.000,93.000
8532,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,25.000,93.000
8533,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,25.000,93.000
8534,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,25.000,93.000
8535,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,25.000,93.000
8536,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,23.000,93.000
8537,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,23.000,93.000
8538,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,23.000,93.000
8539,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,23.000,93.000
8540,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,23.000,93.000
8541,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,22.000,93.000
8542,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,22.000,93.000
8543,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,22.000,93.000
8544,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,22.000,93.000
8545,61.000,99.000,44.000,83.000,18.000,31.000,6.000,83.000,20.000,93.000
8546,61.000,99.000,44.000,83.000,18.000,31.000,6.000,83.000,20.000,93.000
8547,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,19.000,93.000
8548,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,19.000,93.000
8549,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,19.000,93.000
8550,61.000,99.000,44.000,84.000,18.000,30.000,6.000,84.000,19.000,93.000
8551,61.000,99.000,44.000,84.000,18.000,32.000,6.000,84.000,20.000,93.000
8552,61.000,99.000,44.000,84.000,18.000,32.000,6.000,84.000,20.000,93.000
8553,61.000,99.000,44.000,84.000,18.000,31.000,7.000,84.000,20.000,93.000
8554,61.000,99.000,44.000,85.000,18.000,31.000,7.000,85.000,20.000,93.000
8555,61.000,99.000,44.000,85.000,18.000,31.000,7.000,85.000,20.000,93.000
8556,61.000,99.000,44.000,85.000,18.000,31.000,6.000,85.000,20.000,93.000
8557,61.000,99.000,45.000,85.000,18.000,31.000,7.000,85.000,22.000,93.000
8558,62.000,99.000,45.000,85.000,18.000,32.000,7.000,85.000,22.000,93.000
8559,62.000,99.000,45.000,85.000,18.000,32.000,7.000,85.000,22.000,93.000
8560,62.000,100.000,45.000,85.000,18.000,32.000,7.000,85.000,22.000,93.000
8561,62.000,99.000,45.000,85.000,18.000,31.000,7.000,85.000,23.000,93.000
8562,62.000,100.000,45.000,85.000,19.000,32.000,8.000,85.000,23.000,93.000
8563,62.000,100.000,45.000,85.000,19.000,31.000,8.000,85.000,26.000,93.000
8564,62.000,100.000,46.000,85.000,19.000,31.000,8.000,85.000,26.000,92.000
8565,62.000,100.000,46.000,85.000,19.000,32.000,8.000,86.000,27.000,92.000
8566,62.000,100.000,46.000,85.000,19.000,31.000,7.000,86.000,28.000,92.000
8567,62.000,100.000,46.000,86.000,19.000,31.000,7.000,86.000,28.000,92.000
8568,62.000,100.000,46.000,86.000,18.000,31.000,7.000,86.000,27.000,92.000
8569,62.000,100.000,46.000,86.000,18.000,31.000,6.000,86.000,27.000,92.000
8570,62.000,100.000,46.000,86.000,18.000,31.000,6.000,86.000,28.000,92.000
8571,62.000,100.000,45.000,87.000,18.000,31.000,6.000,86.000,28.000,92.000
8572,63.000,100.000,46.000,87.000,18.000,31.000,6.000,86.000,28.000,92.000
8573,63.000,100.000,46.000,87.000,18.000,31.000,6.000,86.000,28.000,92.000
8574,63.000,101.000,46.000,87.000,18.000,31.000,6.000,86.000,28.000,92.000
8575,63.000,101.000,46.000,87.000,18.000,31.000,6.000,87.000,28.000,92.000
8576,63.000,101.000,46.000,87.000,18.000,31.000,5.000,87.000,30.000,92.000
8577,63.000,101.000,46.000,87.000,18.000,31.000,5.000,87.000,30.000,92.000
8578,63.000,101.000,46.000,87.000,18.000,31.000,5.000,87.000,31.000,92.000
8579,63.000,101.000,46.000,87.000,19.000,31.000,5.000,87.000,31.000,92.000
8580,63.000,101.000,46.000,87.000,18.000,31.000,5.000,87.000,31.000,92.000
8581,63.000,101.000,46.000,87.000,19.000,31.000,6.000,87.000,31.000,92.000
8582,63.000,101.000,46.000,87.000,19.000,31.000,6.000,87.000,30.000,92.000
8583,64.000,102.000,46.000,87.000,19.000,31.000,6.000,88.000,30.000,92.000
8584,64.000,102.000,46.000,88.000,18.000,31.000,6.000,88.000,31.000,92.000
8585,64.000,102.000,46.000,88.000,18.000,31.000,6.000,88.000,31.000,92.000
8586,64.000,102.000,46.000,88.000,18.000,31.000,5.000,88.000,31.000,92.000
8587,63.000,102.000,46.000,88.000,18.000,30.000,5.000,88.000,31.000,92.000
8588,63.000,102.000,46.000,88.000,17.000,30.000,4.000,88.000,31.000,92.000
8589,63.000,102.000,46.000,88.000,18.000,30.000,5.000,88.000,31.000,92.000
8590,63.000,102.000,46.000,88.000,18.000,30.000,6.000,88.000,30.000,92.000
8591,63.000,102.000,46.000,88.000,18.000,31.000,6.000,88.000,30.000,92.000
8592,63.000,102.000,46.000,88.000,18.000,31.000,6.000,88.000,30.000,92.000
8593,63.000,102.000,46.000,89.000,18.000,31.000,6.000,88.000,30.000,92.000
8594,63.000,101.000,46.000,89.000,18.000,30.000,6.000,88.000,30.000,92.000
8595,63.000,101.000,46.000,89.000,18.000,30.000,6.000,88.000,30.000,92.000
8596,63.000,101.000,46.000,88.000,18.000,31.000,7.000,88.000,30.000,92.000
8597,63.000,101.000,46.000,88.000,18.000,31.000,7.000,87.000,30.000,92.000
8598,63.000,101.000,46.000,88.000,18.000,30.000,6.000,87.000,30.000,92.000
8599,63.000,101.000,46.000,88.000,18.000,30.000,6.000,87.000,29.000,92.000
8600,63.000,101.000,46.000,88.000,18.000,30.000,6.000,86.000,26.000,92.000
8601,62.000,101.000,46.000,87.000,18.000,31.000,7.000,86.000,26.000,92.000
8602,62.000,101.000,46.000,87.000,18.000,31.000,7.000,86.000,26.000,92.000
8603,62.000,101.000,45.000,87.000,19.000,31.000,7.000,86.000,26.000,92.000
8604,62.000,101.000,45.000,87.000,18.000,30.000,6.000,86.000,25.000,92.000
8605,62.000,101.000,45.000,87.000,18.000,30.000,6.000,86.000,25.000,92.000
8606,62.000,100.000,45.000,87.000,18.000,29.000,6.000,86.000,25.000,92.000
8607,62.000,100.000,45.000,86.000,18.000,30.000,7.000,86.000,25.000,92.000
8608,62.000,100.000,45.000,86.000,18.000,30.000,7.000,86.000,25.000,92.000
8609,62.000,100.000,45.000,86.000,18.000,30.000,6.000,85.000,25.000,92.000
8610,61.000,100.000,44.000,86.000,18.000,30.000,7.000,85.000,23.000,93.000
8611,61.000,100.000,44.000,86.000,18.000,30.000,7.000,85.000,23.000,93.000
8612,61.000,100.000,44.000,86.000,18.000,30.000,7.000,84.000,23.000,93.000
8613,61.000,100.000,44.000,85.000,18.000,30.000,7.000,84.000,23.000,93.000
8614,61.000,100.000,44.000,85.000,18.000,30.000,7.000,84.000,23.000,93.000
8615,61.000,99.000,44.000,85.000,18.000,30.000,7.000,83.000,21.000,93.000
8616,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,21.000,93.000
8617,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,20.000,93.000
8618,61.000,99.000,44.000,84.000,18.000,31.000,7.000,83.000,20.000,93.000
8619,61.000,99.000,44.000,84.000,18.000,30.000,7.000,83.000,20.000,93.000
8620,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,20.000,93.000
8621,61.000,99.000,44.000,83.000,18.000,30.000,6.000,83.000,18.000,93.000
8622,61.000,99.000,44.000,83.000,18.000,30.000,7.000,83.000,18.000,93.000
8623,61.000,99.000,44.000,83.000,18.000,31.000,6.000,83.000,20.000,93.000
8624,61.000,99.000,44.000,84.000,18.000,33.000,7.000,83.000,20.000,93.000
8625,61.000,99.000,44.000,84.000,18.000,32.000,7.000,84.000,20.000,93.000
8626,60.000,99.000,44.000,84.000,18.000,31.000,7.000,84.000,20.000,93.000
8627,60.000,99.000,43.000,84.000,18.000,31.000,7.000,84.000,19.000,93.000
8628,59.000,98.000,43.000,84.000,18.000,32.000,7.000,84.000,18.000,93.000
8629,59.000,98.000,43.000,84.000,18.000,32.000,7.000,84.000,18.000,93.000
8630,59.000,98.000,43.000,84.000,18.000,31.000,7.000,84.000,18.000,93.000
8631,59.000,98.000,43.000,87.000,18.000,31.000,7.000,83.000,18.000,93.000
8632,59.000,97.000,43.000,84.000,18.000,31.000,6.000,83.000,17.000,93.000
8633,60.000,97.000,43.000,84.000,18.000,32.000,7.000,83.000,17.000,93.000
8634,60.000,97.000,43.000,84.000,18.000,31.000,6.000,83.000,17.000,93.000
8635,60.000,97.000,43.000,84.000,18.000,30.000,6.000,83.000,17.000,93.000
8636,60.000,97.000,43.000,83.000,18.000,30.000,6.000,83.000,18.000,93.000
8637,60.000,97.000,44.000,83.000,18.000,30.000,6.000,83.000,18.000,93.000
8638,61.000,97.000,44.000,83.000,18.000,30.000,6.000,83.000,18.000,93.000
8639,61.000,98.000,44.000,80.000,18.000,30.000,6.000,83.000,18.000,93.000
8640,61.000,98.000,44.000,83.000,18.000,30.000,6.000,84.000,17.000,93.000
8641,61.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,16.000,93.000
8642,62.000,98.000,45.000,84.000,19.000,31.000,8.000,85.000,15.000,93.000
8643,62.000,99.000,45.000,84.000,19.000,31.000,9.000,85.000,16.000,93.000
8644,62.000,98.000,45.000,85.000,19.000,31.000,8.000,85.000,16.000,92.000
8645,62.000,98.000,46.000,85.000,19.000,31.000,9.000,86.000,17.000,92.000
8646,61.000,98.000,45.000,85.000,19.000,30.000,8.000,86.000,17.000,92.000
8647,61.000,98.000,45.000,86.000,19.000,30.000,8.000,86.000,16.000,92.000
8648,61.000,97.000,45.000,86.000,19.000,30.000,8.000,86.000,15.000,92.000
8649,60.000,97.000,45.000,86.000,19.000,30.000,8.000,86.000,14.000,92.000
8650,60.000,97.000,44.000,86.000,18.000,30.000,8.000,86.000,13.000,92.000
8651,60.000,97.000,44.000,86.000,18.000,30.000,8.000,86.000,12.000,92.000
8652,60.000,97.000,44.000,87.000,18.000,29.000,7.000,86.000,11.000,92.000
8653,60.000,97.000,44.000,87.000,18.000,29.000,7.000,86.000,10.000,92.000
8654,60.000,97.000,44.000,87.000,18.000,30.000,7.000,87.000,9.000,92.000
8655,60.000,97.000,44.000,87.000,18.000,30.000,7.000,87.000,8.000,92.000
8656,61.000,98.000,44.000,87.000,18.000,30.000,7.000,87.000,7.000,92.000
8657,61.000,97.000,44.000,87.000,18.000,30.000,7.000,87.000,6.000,92.000
8658,61.000,98.000,44.000,87.000,18.000,30.000,7.000,87.000,5.000,92.000
8659,61.000,97.000,44.000,87.000,18.000,30.000,7.000,87.000,12.000,92.000
8660,61.000,98.000,44.000,87.000,18.000,30.000,7.000,87.000,12.000,92.000
8661,61.000,98.000,44.000,88.000,17.000,30.000,6.000,87.000,12.000,92.000
8662,61.000,98.000,44.000,87.000,17.000,30.000,6.000,87.000,12.000,92.000
8663,61.000,98.000,44.000,87.000,17.000,30.000,5.000,87.000,13.000,92.000
8664,61.000,98.000,44.000,87.000,17.000,30.000,5.000,87.000,13.000,92.000
8665,61.000,98.000,44.000,87.000,18.000,30.000,5.000,87.000,14.000,92.000
8666,61.000,99.000,44.000,87.000,18.000,31.000,6.000,87.000,14.000,92.000
8667,61.000,99.000,44.000,87.000,18.000,31.000,6.000,86.000,14.000,92.000
8668,61.000,99.000,44.000,87.000,18.000,31.000,7.000,86.000,14.000,92.000
8669,61.000,99.000,44.000,87.000,18.000,31.000,7.000,86.000,14.000,92.000
8670,61.000,99.000,44.000,87.000,18.000,30.000,7.000,85.000,14.000,92.000
8671,61.000,98.000,44.000,87.000,18.000,30.000,7.000,85.000,17.000,92.000
8672,61.000,98.000,44.000,86.000,18.000,30.000,7.000,85.000,17.000,92.000
8673,61.000,98.000,44.000,86.000,18.000,30.000,7.000,85.000,17.000,92.000
8674,61.000,99.000,44.000,85.000,18.000,30.000,7.000,85.000,17.000,92.000
8675,61.000,99.000,44.000,85.000,18.000,30.000,6.000,85.000,30.000,92.000
8676,61.000,99.000,44.000,85.000,18.000,30.000,6.000,85.000,30.000,92.000
8677,61.000,98.000,44.000,85.000,18.000,30.000,6.000,85.000,30.000,92.000
8678,61.000,98.000,44.000,85.000,18.000,30.000,7.000,85.000,30.000,92.000
8679,61.000,98.000,44.000,85.000,18.000,31.000,7.000,85.000,30.000,92.000
8680,61.000,98.000,44.000,85.000,18.000,30.000,7.000,85.000,30.000,92.000
8681,61.000,98.000,44.000,85.000,18.000,31.000,7.000,84.000,30.000,92.000
8682,61.000,98.000,44.000,85.000,18.000,30.000,7.000,84.000,30.000,92.000
8683,61.000,98.000,44.000,85.000,18.000,30.000,7.000,84.000,30.000,92.000
8684,61.000,98.000,44.000,85.000,18.000,30.000,7.000,84.000,30.000,92.000
8685,61.000,98.000,44.000,85.000,18.000,30.000,7.000,84.000,26.000,92.000
8686,61.000,98.000,44.000,84.000,18.000,30.000,8.000,84.000,26.000,92.000
8687,61.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,26.000,92.000
8688,61.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,26.000,93.000
8689,61.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,25.000,93.000
8690,61.000,98.000,44.000,84.000,18.000,31.000,7.000,84.000,25.000,93.000
8691,61.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,25.000,93.000
8692,60.000,98.000,44.000,84.000,18.000,29.000,7.000,84.000,25.000,93.000
8693,60.000,98.000,44.000,84.000,17.000,29.000,7.000,84.000,23.000,93.000
8694,60.000,98.000,44.000,84.000,18.000,30.000,7.000,84.000,23.000,93.000
8695,60.000,98.000,44.000,84.000,18.000,30.000,7.000,83.000,23.000,93.000
8696,60.000,98.000,44.000,84.000,18.000,30.000,7.000,83.000,23.000,93.000
8697,60.000,98.000,44.000,84.000,18.000,30.000,7.000,83.000,23.000,93.000
8698,60.000,98.000,43.000,84.000,18.000,30.000,6.000,83.000,20.000,93.000
8699,60.000,98.000,43.000,84.000,18.000,30.000,7.000,83.000,20.000,93.000
8700,60.000,98.000,43.000,83.000,18.000,30.000,6.000,83.000,20.000,93.000
8701,60.000,98.000,43.000,83.000,18.000,31.000,7.000,83.000,20.000,93.000
8702,60.000,98.000,43.000,83.000,18.000,31.000,6.000,82.000,20.000,93.000
8703,60.000,98.000,43.000,83.000,18.000,31.000,7.000,82.000,20.000,93.000
8704,60.000,97.000,43.000,83.000,18.000,31.000,7.000,82.000,19.000,93.000
8705,60.000,97.000,43.000,83.000,18.000,31.000,7.000,82.000,19.000,93.000
8706,60.000,97.000,43.000,83.000,18.000,30.000,5.000,82.000,19.000,93.000
8707,60.000,98.000,44.000,83.000,18.000,30.000,6.000,82.000,19.000,93.000
8708,60.000,98.000,44.000,83.000,17.000,30.000,5.000,82.000,17.000,93.000
8709,59.000,98.000,42.000,83.000,17.000,30.000,6.000,82.000,17.000,93.000
8710,59.000,98.000,43.000,83.000,18.000,31.000,6.000,83.000,19.000,93.000
8711,59.000,98.000,43.000,83.000,18.000,31.000,6.000,83.000,19.000,93.000
8712,60.000,98.000,43.000,83.000,18.000,31.000,6.000,79.000,19.000,93.000
8713,60.000,97.000,43.000,84.000,18.000,30.000,7.000,79.000,19.000,93.000
8714,60.000,97.000,43.000,84.000,18.000,30.000,6.000,79.000,19.000,93.000
8715,60.000,97.000,44.000,84.000,18.000,30.000,7.000,79.000,21.000,93.000
8716,60.000,97.000,44.000,85.000,18.000,30.000,6.000,79.000,21.000,92.000
8717,60.000,97.000,44.000,85.000,18.000,30.000,6.000,79.000,24.000,92.000
8718,60.000,97.000,44.000,85.000,18.000,30.000,6.000,85.000,24.000,92.000
8719,60.000,97.000,44.000,85.000,18.000,30.000,6.000,85.000,24.000,92.000
8720,61.000,97.000,44.000,85.000,18.000,30.000,6.000,85.000,24.000,92.000
8721,61.000,98.000,44.000,82.000,18.000,30.000,7.000,85.000,24.000,92.000
8722,61.000,98.000,45.000,85.000,18.000,30.000,7.000,85.000,26.000,92.000
8723,61.000,98.000,45.000,85.000,18.000,30.000,5.000,85.000,30.000,92.000
8724,61.000,98.000,45.000,85.000,18.000,30.000,6.000,85.000,30.000,92.000
8725,61.000,98.000,45.000,85.000,18.000,30.000,6.000,85.000,30.000,92.000
8726,61.000,98.000,45.000,86.000,19.000,31.000,6.000,85.000,30.000,92.000
8727,61.000,98.000,45.000,86.000,18.000,30.000,6.000,85.000,30.000,92.000
8728,61.000,99.000,45.000,86.000,18.000,31.000,6.000,85.000,30.000,92.000
8729,61.000,98.000,45.000,86.000,18.000,30.000,6.000,86.000,26.000,92.000
8730,61.000,99.000,45.000,86.000,18.000,31.000,7.000,86.000,26.000,92.000
8731,62.000,99.000,45.000,86.000,18.000,30.000,7.000,86.000,27.000,92.000
8732,62.000,99.000,45.000,86.000,19.000,31.000,9.000,86.000,27.000,92.000
8733,62.000,99.000,45.000,86.000,20.000,30.000,10.000,86.000,26.000,92.000
8734,62.000,99.000,46.000,86.000,20.000,29.000,11.000,86.000,25.000,92.000
8735,61.000,98.000,45.000,86.000,19.000,29.000,9.000,86.000,24.000,92.000
8736,61.000,98.000,45.000,86.000,19.000,28.000,9.000,86.000,28.000,92.000
8737,61.000,98.000,45.000,86.000,19.000,29.000,9.000,86.000,28.000,92.000
8738,61.000,98.000,45.000,86.000,19.000,29.000,9.000,86.000,27.000,92.000
8739,61.000,97.000,45.000,86.000,18.000,30.000,7.000,86.000,26.000,92.000
8740,61.000,97.000,45.000,86.000,18.000,30.000,6.000,86.000,28.000,92.000
8741,60.000,97.000,44.000,86.000,18.000,31.000,6.000,86.000,25.000,92.000
8742,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,25.000,92.000
8743,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,24.000,92.000
8744,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,24.000,92.000
8745,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,24.000,92.000
8746,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,24.000,92.000
8747,60.000,97.000,44.000,86.000,18.000,30.000,6.000,86.000,27.000,92.000
8748,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,27.000,92.000
8749,60.000,96.000,44.000,86.000,18.000,30.000,7.000,86.000,26.000,92.000
8750,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,26.000,92.000
8751,60.000,96.000,44.000,86.000,18.000,30.000,7.000,86.000,29.000,92.000
8752,60.000,97.000,44.000,86.000,18.000,30.000,7.000,86.000,29.000,92.000
8753,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,28.000,92.000
8754,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,28.000,92.000
8755,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,25.000,92.000
8756,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,25.000,92.000
8757,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,29.000,92.000
8758,60.000,97.000,44.000,86.000,18.000,31.000,7.000,86.000,29.000,93.000
8759,60.000,97.000,44.000,86.000,18.000,31.000,7.000,85.000,29.000,93.000
8760,60.000,97.000,44.000,86.000,17.000,30.000,6.000,85.000,29.000,93.000
8761,60.000,97.000,43.000,86.000,17.000,30.000,6.000,85.000,25.000,93.000
8762,60.000,97.000,43.000,86.000,18.000,30.000,6.000,84.000,25.000,93.000
8763,60.000,97.000,43.000,85.000,18.000,30.000,6.000,84.000,25.000,93.000
8764,60.000,97.000,43.000,85.000,18.000,31.000,7.000,84.000,25.000,93.000
8765,60.000,97.000,43.000,85.000,18.000,31.000,7.000,84.000,25.000,93.000
8766,60.000,97.000,43.000,85.000,18.000,31.000,6.000,84.000,28.000,93.000
8767,60.000,97.000,43.000,84.000,18.000,31.000,7.000,83.000,27.000,93.000
8768,60.000,97.000,43.000,84.000,18.000,31.000,6.000,83.000,27.000,93.000
8769,60.000,97.000,43.000,84.000,18.000,31.000,7.000,83.000,28.000,93.000
8770,60.000,97.000,43.000,84.000,18.000,31.000,6.000,83.000,31.000,93.000
8771,60.000,97.000,43.000,84.000,18.000,32.000,7.000,83.000,30.000,93.000
8772,60.000,97.000,43.000,84.000,18.000,32.000,7.000,83.000,32.000,93.000
8773,60.000,97.000,43.000,83.000,18.000,31.000,7.000,83.000,32.000,93.000
8774,60.000,97.000,43.000,83.000,18.000,31.000,7.000,83.000,37.000,93.000
8775,60.000,97.000,43.000,83.000,18.000,32.000,7.000,82.000,37.000,93.000
8776,59.000,97.000,43.000,83.000,18.000,31.000,7.000,82.000,37.000,93.000
